2023-11-26 15:48:02,503: 'c'
2023-11-26 15:48:02,649: 'o'
2023-11-26 15:48:02,961: 'n'
2023-11-26 15:48:03,162: 'n'
2023-11-26 15:48:03,271: 'e'
2023-11-26 15:48:03,510: 'c'
2023-11-26 15:48:04,462: 't'
2023-11-26 15:48:04,644: 'i'
2023-11-26 15:48:04,863: 'o'
2023-11-26 15:48:05,053: 'n'
2023-11-26 15:48:05,398: Key.backspace
2023-11-26 15:48:05,912: Key.backspace
2023-11-26 15:48:05,944: Key.backspace
2023-11-26 15:48:05,976: Key.backspace
2023-11-26 15:48:06,006: Key.backspace
2023-11-26 15:48:06,038: Key.backspace
2023-11-26 15:48:06,069: Key.backspace
2023-11-26 15:48:06,100: Key.backspace
2023-11-26 15:48:06,131: Key.backspace
2023-11-26 15:48:06,178: Key.backspace
2023-11-26 15:48:06,208: Key.backspace
2023-11-26 15:48:06,241: Key.backspace
2023-11-26 15:48:06,272: Key.backspace
2023-11-26 15:48:06,370: Key.backspace
2023-11-26 15:48:06,631: Key.backspace
2023-11-26 15:48:13,199: Key.enter
2023-11-26 15:48:13,552: 's'
2023-11-26 15:48:13,757: 'e'
2023-11-26 15:48:13,857: 'l'
2023-11-26 15:48:13,999: 'f'
2023-11-26 15:48:14,157: '.'
2023-11-26 15:48:14,459: 'i'
2023-11-26 15:48:14,648: 's'
2023-11-26 15:48:14,954: Key.shift
2023-11-26 15:48:15,150: 'C'
2023-11-26 15:48:15,270: 'o'
2023-11-26 15:48:15,539: 'n'
2023-11-26 15:48:15,695: 'n'
2023-11-26 15:48:15,826: 'e'
2023-11-26 15:48:16,017: 'c'
2023-11-26 15:48:17,328: Key.backspace
2023-11-26 15:48:17,488: Key.backspace
2023-11-26 15:48:17,645: Key.backspace
2023-11-26 15:48:17,808: Key.backspace
2023-11-26 15:48:17,990: Key.backspace
2023-11-26 15:48:18,202: Key.backspace
2023-11-26 15:48:18,462: Key.shift
2023-11-26 15:48:18,501: '_'
2023-11-26 15:48:19,128: 'c'
2023-11-26 15:48:19,235: 'o'
2023-11-26 15:48:19,464: 'n'
2023-11-26 15:48:19,601: 'n'
2023-11-26 15:48:19,683: 'e'
2023-11-26 15:48:19,861: 'c'
2023-11-26 15:48:20,062: 't'
2023-11-26 15:48:20,244: 'e'
2023-11-26 15:48:20,403: 'd'
2023-11-26 15:48:20,768: Key.space
2023-11-26 15:48:20,901: '='
2023-11-26 15:48:21,006: Key.space
2023-11-26 15:48:21,446: 'f'
2023-11-26 15:48:21,579: 'a'
2023-11-26 15:48:21,643: 'l'
2023-11-26 15:48:21,798: 's'
2023-11-26 15:48:21,911: 'e'
2023-11-26 15:48:22,442: ';'
2023-11-26 15:48:22,969: Key.backspace
2023-11-26 15:48:23,411: Key.ctrl_l
2023-11-26 15:48:23,598: '\x13'
2023-11-26 15:48:24,964: Key.backspace
2023-11-26 15:48:25,074: Key.shift
2023-11-26 15:48:25,215: 'F'
2023-11-26 15:48:25,638: Key.ctrl_l
2023-11-26 15:48:25,811: '\x13'
2023-11-26 15:48:29,982: 's'
2023-11-26 15:48:30,163: 'e'
2023-11-26 15:48:30,231: 'l'
2023-11-26 15:48:30,396: 'f'
2023-11-26 15:48:30,514: '.'
2023-11-26 15:48:31,077: 'c'
2023-11-26 15:48:31,237: 'o'
2023-11-26 15:48:31,516: 'n'
2023-11-26 15:48:31,681: 'n'
2023-11-26 15:48:32,679: Key.backspace
2023-11-26 15:48:32,819: Key.backspace
2023-11-26 15:48:33,141: Key.backspace
2023-11-26 15:48:33,562: Key.backspace
2023-11-26 15:48:33,767: 'i'
2023-11-26 15:48:33,953: 's'
2023-11-26 15:48:41,022: Key.shift
2023-11-26 15:48:41,181: '_'
2023-11-26 15:48:41,798: 'c'
2023-11-26 15:48:41,879: 'o'
2023-11-26 15:48:42,108: 'n'
2023-11-26 15:48:42,297: 'n'
2023-11-26 15:48:42,390: 'e'
2023-11-26 15:48:42,562: 'c'
2023-11-26 15:48:43,348: 't'
2023-11-26 15:48:43,612: 'e'
2023-11-26 15:48:43,783: 'd'
2023-11-26 15:48:47,169: Key.left
2023-11-26 15:48:47,684: Key.left
2023-11-26 15:48:47,717: Key.left
2023-11-26 15:48:47,749: Key.left
2023-11-26 15:48:47,780: Key.left
2023-11-26 15:48:47,811: Key.left
2023-11-26 15:48:47,843: Key.left
2023-11-26 15:48:47,874: Key.left
2023-11-26 15:48:47,906: Key.left
2023-11-26 15:48:47,937: Key.left
2023-11-26 15:48:47,969: Key.left
2023-11-26 15:48:48,000: Key.left
2023-11-26 15:48:48,141: Key.left
2023-11-26 15:48:48,314: Key.left
2023-11-26 15:48:48,457: Key.left
2023-11-26 15:48:48,620: Key.left
2023-11-26 15:48:48,773: Key.left
2023-11-26 15:48:49,003: Key.shift
2023-11-26 15:48:49,163: '!'
2023-11-26 15:48:49,468: Key.right
2023-11-26 15:48:49,982: Key.right
2023-11-26 15:48:50,013: Key.right
2023-11-26 15:48:50,046: Key.right
2023-11-26 15:48:50,077: Key.right
2023-11-26 15:48:50,108: Key.right
2023-11-26 15:48:50,140: Key.right
2023-11-26 15:48:50,171: Key.right
2023-11-26 15:48:50,203: Key.right
2023-11-26 15:48:50,234: Key.right
2023-11-26 15:48:50,280: Key.right
2023-11-26 15:48:50,311: Key.right
2023-11-26 15:48:50,342: Key.right
2023-11-26 15:48:50,373: Key.right
2023-11-26 15:48:50,518: Key.right
2023-11-26 15:48:50,708: Key.right
2023-11-26 15:48:50,880: Key.right
2023-11-26 15:48:51,844: Key.left
2023-11-26 15:48:52,349: Key.left
2023-11-26 15:48:52,381: Key.left
2023-11-26 15:48:52,412: Key.left
2023-11-26 15:48:52,444: Key.left
2023-11-26 15:48:52,490: Key.left
2023-11-26 15:48:52,523: Key.left
2023-11-26 15:48:52,554: Key.left
2023-11-26 15:48:52,586: Key.left
2023-11-26 15:48:52,617: Key.left
2023-11-26 15:48:52,648: Key.left
2023-11-26 15:48:52,680: Key.left
2023-11-26 15:48:52,711: Key.left
2023-11-26 15:48:52,743: Key.left
2023-11-26 15:48:52,774: Key.left
2023-11-26 15:48:52,820: Key.left
2023-11-26 15:48:52,852: Key.left
2023-11-26 15:48:52,884: Key.left
2023-11-26 15:48:53,283: Key.right
2023-11-26 15:48:53,624: Key.backspace
2023-11-26 15:48:53,902: 'n'
2023-11-26 15:48:54,044: 'o'
2023-11-26 15:48:54,285: 't'
2023-11-26 15:48:54,494: Key.space
2023-11-26 15:48:54,672: Key.right
2023-11-26 15:48:55,180: Key.right
2023-11-26 15:48:55,211: Key.right
2023-11-26 15:48:55,242: Key.right
2023-11-26 15:48:55,273: Key.right
2023-11-26 15:48:55,304: Key.right
2023-11-26 15:48:55,352: Key.right
2023-11-26 15:48:55,383: Key.right
2023-11-26 15:48:55,414: Key.right
2023-11-26 15:48:55,447: Key.right
2023-11-26 15:48:55,478: Key.right
2023-11-26 15:48:55,509: Key.right
2023-11-26 15:48:55,539: Key.right
2023-11-26 15:48:55,572: Key.right
2023-11-26 15:48:55,604: Key.right
2023-11-26 15:48:55,636: Key.right
2023-11-26 15:48:55,683: Key.right
2023-11-26 15:48:56,212: Key.shift
2023-11-26 15:48:56,393: ':'
2023-11-26 15:48:57,037: Key.enter
2023-11-26 15:49:34,944: Key.f5
2023-11-26 15:55:44,592: Key.backspace
2023-11-26 15:55:45,632: Key.backspace
2023-11-26 15:56:12,908: Key.f5
2023-11-26 15:56:27,443: Key.shift
2023-11-26 15:56:27,954: Key.shift
2023-11-26 15:56:27,984: 'E'
2023-11-26 15:56:28,194: 's'
2023-11-26 15:56:28,285: 'a'
2023-11-26 15:56:28,538: 'r'
2023-11-26 15:56:28,858: 'u'
2023-11-26 15:56:29,038: 'p'
2023-11-26 15:56:29,348: '4'
2023-11-26 15:56:29,485: '5'
2023-11-26 15:56:29,588: Key.enter
2023-11-26 15:57:34,987: Key.ctrl_l
2023-11-26 15:57:35,199: '\x13'
2023-11-26 16:00:23,022: 'o'
2023-11-26 16:00:23,218: 'p'
2023-11-26 16:00:23,340: 'e'
2023-11-26 16:00:23,535: 'n'
2023-11-26 16:00:23,851: 'a'
2023-11-26 16:00:23,944: 'i'
2023-11-26 16:00:24,221: Key.enter
2023-11-26 16:00:48,617: 'o'
2023-11-26 16:00:48,789: 'p'
2023-11-26 16:00:48,926: 'e'
2023-11-26 16:00:49,117: 'n'
2023-11-26 16:00:49,240: 'a'
2023-11-26 16:00:49,400: 'i'
2023-11-26 16:00:49,657: Key.enter
2023-11-26 16:01:04,288: Key.ctrl_l
2023-11-26 16:01:04,468: <50>
2023-11-26 16:01:05,181: 'r'
2023-11-26 16:01:05,336: 'f'
2023-11-26 16:01:05,487: 'r'
2023-11-26 16:01:05,665: Key.space
2023-11-26 16:01:05,920: 'c'
2023-11-26 16:01:06,076: 'v'
2023-11-26 16:01:06,274: 't'
2023-11-26 16:01:06,434: 'y'
2023-11-26 16:01:06,608: 'b'
2023-11-26 16:01:06,693: 'n'
2023-11-26 16:01:06,869: 'm'
2023-11-26 16:01:06,979: Key.space
2023-11-26 16:01:07,130: 'g'
2023-11-26 16:01:07,286: 'f'
2023-11-26 16:01:07,388: 'h'
2023-11-26 16:01:07,580: 'j'
2023-11-26 16:01:07,765: 'k'
2023-11-26 16:01:07,932: 'm'
2023-11-26 16:01:08,062: Key.space
2023-11-26 16:01:08,531: Key.ctrl_l
2023-11-26 16:01:08,677: <49>
2023-11-26 16:01:09,147: 'o'
2023-11-26 16:01:09,304: 'p'
2023-11-26 16:01:09,443: 'e'
2023-11-26 16:01:09,585: 'n'
2023-11-26 16:01:09,757: 'a'
2023-11-26 16:01:09,887: 'i'
2023-11-26 16:01:10,151: Key.enter
2023-11-26 16:01:23,492: 'a'
2023-11-26 16:01:23,893: Key.backspace
2023-11-26 16:01:24,116: 'o'
2023-11-26 16:01:24,294: '['
2023-11-26 16:01:24,297: 'p'
2023-11-26 16:01:24,397: 'e'
2023-11-26 16:01:24,774: Key.backspace
2023-11-26 16:01:25,106: Key.backspace
2023-11-26 16:01:25,452: Key.backspace
2023-11-26 16:01:25,889: Key.backspace
2023-11-26 16:01:26,104: 'p'
2023-11-26 16:01:26,550: Key.backspace
2023-11-26 16:01:26,769: Key.backspace
2023-11-26 16:01:26,978: Key.backspace
2023-11-26 16:01:27,332: 'o'
2023-11-26 16:01:27,515: 'p'
2023-11-26 16:01:27,762: 'e'
2023-11-26 16:01:28,022: 'n'
2023-11-26 16:01:28,370: 'a'
2023-11-26 16:01:28,500: 'i'
2023-11-26 16:01:29,193: Key.down
2023-11-26 16:01:29,644: Key.up
2023-11-26 16:01:29,927: Key.enter
2023-11-26 16:02:08,844: 'k'
2023-11-26 16:02:09,097: 'o'
2023-11-26 16:02:09,322: 'v'
2023-11-26 16:02:09,873: 'a'
2023-11-26 16:02:10,057: 'l'
2023-11-26 16:02:18,856: '0'
2023-11-26 16:02:19,006: '2'
2023-11-26 16:02:19,280: '3'
2023-11-26 16:02:19,489: '4'
2023-11-26 16:02:23,116: Key.backspace
2023-11-26 16:02:23,618: Key.backspace
2023-11-26 16:02:23,650: Key.backspace
2023-11-26 16:02:23,695: Key.backspace
2023-11-26 16:02:23,726: Key.backspace
2023-11-26 16:02:23,757: Key.backspace
2023-11-26 16:02:23,788: Key.backspace
2023-11-26 16:02:23,819: Key.backspace
2023-11-26 16:02:23,850: Key.backspace
2023-11-26 16:02:23,880: Key.backspace
2023-11-26 16:02:23,912: Key.backspace
2023-11-26 16:02:33,557: 'k'
2023-11-26 16:02:33,742: 'o'
2023-11-26 16:02:33,852: 'w'
2023-11-26 16:02:33,994: 'a'
2023-11-26 16:02:34,139: 'l'
2023-11-26 16:02:34,316: 's'
2023-11-26 16:02:34,520: 'k'
2023-11-26 16:02:34,818: 'i'
2023-11-26 16:02:37,704: '0'
2023-11-26 16:02:37,880: '2'
2023-11-26 16:02:38,109: '3'
2023-11-26 16:02:38,269: '4'
2023-11-26 16:02:41,097: 'k'
2023-11-26 16:02:41,291: 'o'
2023-11-26 16:02:41,391: 'w'
2023-11-26 16:02:41,530: 'a'
2023-11-26 16:02:41,675: 'l'
2023-11-26 16:02:41,823: 's'
2023-11-26 16:02:41,955: 'k'
2023-11-26 16:02:42,159: 'i'
2023-11-26 16:02:42,915: '0'
2023-11-26 16:02:43,046: '2'
2023-11-26 16:02:43,245: '3'
2023-11-26 16:02:43,398: '4'
2023-11-26 16:03:03,333: 'k'
2023-11-26 16:03:03,520: 'o'
2023-11-26 16:03:03,576: 'v'
2023-11-26 16:03:03,765: 'a'
2023-11-26 16:03:03,910: 'l'
2023-11-26 16:03:04,069: 'c'
2023-11-26 16:03:04,744: 'h'
2023-11-26 16:03:04,844: 'u'
2023-11-26 16:03:05,032: 'k'
2023-11-26 16:03:05,254: '.'
2023-11-26 16:03:05,384: 'e'
2023-11-26 16:03:05,568: 'g'
2023-11-26 16:03:05,689: 'o'
2023-11-26 16:03:05,808: 'r'
2023-11-26 16:03:06,024: '1'
2023-11-26 16:03:06,224: '3'
2023-11-26 16:03:06,521: '5'
2023-11-26 16:03:07,219: '7'
2023-11-26 16:03:07,609: Key.shift
2023-11-26 16:03:07,874: '@'
2023-11-26 16:03:08,572: 'g'
2023-11-26 16:03:08,716: 'm'
2023-11-26 16:03:08,836: 'a'
2023-11-26 16:03:08,976: 'i'
2023-11-26 16:03:09,176: 'l'
2023-11-26 16:03:09,353: '.'
2023-11-26 16:03:09,514: 'c'
2023-11-26 16:03:09,621: 'o'
2023-11-26 16:03:09,809: 'm'
2023-11-26 16:03:10,338: Key.enter
2023-11-26 16:03:24,615: Key.shift
2023-11-26 16:03:24,766: 'B'
2023-11-26 16:03:24,989: 'e'
2023-11-26 16:03:25,134: 'a'
2023-11-26 16:03:25,290: 'u'
2023-11-26 16:03:25,517: 't'
2023-11-26 16:03:25,652: 'i'
2023-11-26 16:03:25,878: 'f'
2023-11-26 16:03:26,030: 'u'
2023-11-26 16:03:26,270: 'l'
2023-11-26 16:03:26,418: Key.space
2023-11-26 16:03:26,634: 'c'
2023-11-26 16:03:26,767: 'i'
2023-11-26 16:03:27,441: 't'
2023-11-26 16:03:27,588: 'y'
2023-11-26 16:03:27,836: Key.enter
2023-11-26 16:03:37,437: Key.shift
2023-11-26 16:03:37,660: 'F'
2023-11-26 16:03:37,838: 'u'
2023-11-26 16:03:37,987: 'r'
2023-11-26 16:03:38,410: Key.backspace
2023-11-26 16:03:38,610: 't'
2023-11-26 16:03:38,728: 'u'
2023-11-26 16:03:38,891: 't'
2023-11-26 16:03:39,076: 'r'
2023-11-26 16:03:39,165: 'i'
2023-11-26 16:03:39,368: 's'
2023-11-26 16:03:39,605: 't'
2023-11-26 16:03:39,883: 'i'
2023-11-26 16:03:40,046: 'c'
2023-11-26 16:03:40,248: Key.space
2023-11-26 16:03:40,552: 'c'
2023-11-26 16:03:40,812: 'i'
2023-11-26 16:03:41,030: 't'
2023-11-26 16:03:41,158: 'y'
2023-11-26 16:03:42,099: Key.left
2023-11-26 16:03:42,604: Key.left
2023-11-26 16:03:42,635: Key.left
2023-11-26 16:03:42,666: Key.left
2023-11-26 16:03:42,713: Key.left
2023-11-26 16:03:42,744: Key.left
2023-11-26 16:03:42,776: Key.left
2023-11-26 16:03:42,918: Key.left
2023-11-26 16:03:43,129: Key.left
2023-11-26 16:03:43,332: Key.left
2023-11-26 16:03:43,511: Key.left
2023-11-26 16:03:43,820: Key.backspace
2023-11-26 16:03:44,382: Key.enter
2023-11-26 16:04:31,535: Key.shift
2023-11-26 16:04:31,688: 'I'
2023-11-26 16:04:31,884: Key.space
2023-11-26 16:04:32,003: 'w'
2023-11-26 16:04:32,168: 'a'
2023-11-26 16:04:32,296: 'n'
2023-11-26 16:04:32,477: 't'
2023-11-26 16:04:32,651: Key.space
2023-11-26 16:04:32,794: 'a'
2023-11-26 16:04:32,938: 'n'
2023-11-26 16:04:33,124: Key.space
2023-11-26 16:04:33,764: 'e'
2023-11-26 16:04:34,635: 'a'
2023-11-26 16:04:34,948: 'r'
2023-11-26 16:04:35,391: 'l'
2023-11-26 16:04:35,604: 'y'
2023-11-26 16:04:35,757: Key.space
2023-11-26 16:04:35,990: '6'
2023-11-26 16:04:36,133: '0'
2023-11-26 16:04:36,438: "'"
2023-11-26 16:04:36,655: 's'
2023-11-26 16:04:36,818: Key.space
2023-11-26 16:04:37,079: 'c'
2023-11-26 16:04:37,241: 'a'
2023-11-26 16:04:37,410: 'r'
2023-11-26 16:04:37,594: 's'
2023-11-26 16:04:37,875: Key.space
2023-11-26 16:04:41,044: 'i'
2023-11-26 16:04:41,237: 'n'
2023-11-26 16:04:41,357: 's'
2023-11-26 16:04:41,568: 't'
2023-11-26 16:04:41,763: 'e'
2023-11-26 16:04:41,918: 'a'
2023-11-26 16:04:42,104: 'd'
2023-11-26 16:04:42,316: Key.space
2023-11-26 16:04:43,167: Key.backspace
2023-11-26 16:04:43,680: Key.backspace
2023-11-26 16:04:43,711: Key.backspace
2023-11-26 16:04:43,742: Key.backspace
2023-11-26 16:04:43,773: Key.backspace
2023-11-26 16:04:43,804: Key.backspace
2023-11-26 16:04:43,835: Key.backspace
2023-11-26 16:04:43,867: Key.backspace
2023-11-26 16:04:45,307: 'f'
2023-11-26 16:04:45,418: 'l'
2023-11-26 16:04:45,872: 'y'
2023-11-26 16:04:45,994: 'i'
2023-11-26 16:04:46,194: 'n'
2023-11-26 16:04:46,324: 'g'
2023-11-26 16:04:46,513: Key.space
2023-11-26 16:04:46,685: 'i'
2023-11-26 16:04:46,894: 'n'
2023-11-26 16:04:47,020: 's'
2023-11-26 16:04:47,212: 't'
2023-11-26 16:04:47,395: 'e'
2023-11-26 16:04:47,569: 'a'
2023-11-26 16:04:47,746: 'd'
2023-11-26 16:04:47,957: Key.space
2023-11-26 16:04:48,325: 'o'
2023-11-26 16:04:48,447: 'f'
2023-11-26 16:04:48,616: Key.space
2023-11-26 16:04:48,802: 'c'
2023-11-26 16:04:48,922: 'a'
2023-11-26 16:04:49,120: 'r'
2023-11-26 16:04:49,324: 's'
2023-11-26 16:04:49,529: Key.space
2023-11-26 16:04:49,828: 'y'
2023-11-26 16:04:49,912: 'o'
2023-11-26 16:04:50,167: 'u'
2023-11-26 16:04:50,376: Key.space
2023-11-26 16:04:50,502: 'j'
2023-11-26 16:04:50,715: 'u'
2023-11-26 16:04:50,837: 's'
2023-11-26 16:04:51,011: 't'
2023-11-26 16:04:51,202: Key.space
2023-11-26 16:05:03,359: Key.backspace
2023-11-26 16:05:03,548: Key.backspace
2023-11-26 16:05:03,714: Key.backspace
2023-11-26 16:05:03,893: Key.backspace
2023-11-26 16:05:04,092: Key.backspace
2023-11-26 16:05:05,217: 'd'
2023-11-26 16:05:05,398: 'r'
2023-11-26 16:05:05,579: 'a'
2023-11-26 16:05:05,782: 'w'
2023-11-26 16:05:10,471: Key.backspace
2023-11-26 16:05:10,620: Key.backspace
2023-11-26 16:05:10,780: Key.backspace
2023-11-26 16:05:11,005: Key.backspace
2023-11-26 16:05:11,710: Key.backspace
2023-11-26 16:05:11,938: Key.backspace
2023-11-26 16:05:12,176: Key.backspace
2023-11-26 16:05:12,501: Key.backspace
2023-11-26 16:05:13,480: Key.backspace
2023-11-26 16:05:13,634: Key.backspace
2023-11-26 16:05:13,797: Key.backspace
2023-11-26 16:05:13,966: Key.backspace
2023-11-26 16:05:14,250: Key.backspace
2023-11-26 16:05:14,910: 'y'
2023-11-26 16:05:14,983: 'o'
2023-11-26 16:05:15,214: 'u'
2023-11-26 16:05:15,344: 'r'
2023-11-26 16:05:15,450: Key.space
2023-11-26 16:05:15,642: 'c'
2023-11-26 16:05:15,762: 'a'
2023-11-26 16:05:15,953: 'r'
2023-11-26 16:05:16,115: 's'
2023-11-26 16:05:16,407: Key.enter
2023-11-26 16:07:23,948: Key.ctrl_l
2023-11-26 16:07:24,457: Key.ctrl_l
2023-11-26 16:07:24,488: Key.ctrl_l
2023-11-26 16:07:24,519: Key.ctrl_l
2023-11-26 16:07:24,549: Key.ctrl_l
2023-11-26 16:07:24,581: Key.ctrl_l
2023-11-26 16:07:24,627: Key.ctrl_l
2023-11-26 16:07:24,658: Key.ctrl_l
2023-11-26 16:07:24,690: Key.ctrl_l
2023-11-26 16:07:24,721: Key.ctrl_l
2023-11-26 16:07:24,752: Key.ctrl_l
2023-11-26 16:07:24,782: Key.ctrl_l
2023-11-26 16:07:24,814: Key.ctrl_l
2023-11-26 16:07:24,844: Key.ctrl_l
2023-11-26 16:07:24,891: Key.ctrl_l
2023-11-26 16:07:24,923: Key.ctrl_l
2023-11-26 16:07:24,955: Key.ctrl_l
2023-11-26 16:07:24,986: Key.ctrl_l
2023-11-26 16:07:25,017: Key.ctrl_l
2023-11-26 16:07:25,049: Key.ctrl_l
2023-11-26 16:07:25,080: Key.ctrl_l
2023-11-26 16:07:25,111: Key.ctrl_l
2023-11-26 16:07:25,141: Key.ctrl_l
2023-11-26 16:11:22,500: 'w'
2023-11-26 16:11:22,635: 'o'
2023-11-26 16:11:22,875: 'n'
2023-11-26 16:11:23,012: 'r'
2023-11-26 16:11:23,399: Key.backspace
2023-11-26 16:11:23,533: 'd'
2023-11-26 16:11:23,697: 'e'
2023-11-26 16:11:23,834: 'r'
2023-11-26 16:12:01,887: Key.ctrl_l
2023-11-26 16:12:02,178: <51>
2023-11-26 16:12:02,882: Key.ctrl_l
2023-11-26 16:12:03,072: <49>
2023-11-26 16:12:03,361: Key.shift
2023-11-26 16:12:03,565: 'C'
2023-11-26 16:12:03,780: 'h'
2023-11-26 16:12:03,894: 'e'
2023-11-26 16:12:04,082: 'c'
2023-11-26 16:12:04,218: 'k'
2023-11-26 16:12:04,412: Key.space
2023-11-26 16:12:04,628: 'm'
2023-11-26 16:12:04,808: 'y'
2023-11-26 16:12:04,977: Key.space
2023-11-26 16:12:05,215: 'c'
2023-11-26 16:12:05,514: 'o'
2023-11-26 16:12:05,652: 'd'
2023-11-26 16:12:05,806: 'e'
2023-11-26 16:12:08,349: '.'
2023-11-26 16:12:08,534: Key.space
2023-11-26 16:12:08,648: Key.shift
2023-11-26 16:12:08,726: 'I'
2023-11-26 16:12:08,889: Key.space
2023-11-26 16:12:09,090: 'w'
2023-11-26 16:12:09,248: 'a'
2023-11-26 16:12:09,431: 'n'
2023-11-26 16:12:09,537: 't'
2023-11-26 16:12:09,708: Key.space
2023-11-26 16:12:09,893: 'i'
2023-11-26 16:12:10,000: 't'
2023-11-26 16:12:10,187: Key.space
2023-11-26 16:12:10,407: 't'
2023-11-26 16:12:10,510: 'o'
2023-11-26 16:12:10,679: Key.space
2023-11-26 16:12:14,214: Key.backspace
2023-11-26 16:12:14,716: Key.backspace
2023-11-26 16:12:14,747: Key.backspace
2023-11-26 16:12:14,794: Key.backspace
2023-11-26 16:12:14,825: Key.backspace
2023-11-26 16:12:14,856: Key.backspace
2023-11-26 16:12:14,888: Key.backspace
2023-11-26 16:12:15,590: Key.space
2023-11-26 16:12:24,502: 's'
2023-11-26 16:12:24,714: 'e'
2023-11-26 16:12:24,868: 'r'
2023-11-26 16:12:25,063: 'v'
2023-11-26 16:12:25,256: 'e'
2023-11-26 16:12:25,391: 'r'
2023-11-26 16:12:25,529: Key.space
2023-11-26 16:12:25,792: 't'
2023-11-26 16:12:25,923: 'o'
2023-11-26 16:12:26,093: Key.space
2023-11-26 16:12:28,191: 'g'
2023-11-26 16:12:28,368: 'e'
2023-11-26 16:12:28,491: 'n'
2023-11-26 16:12:28,638: 'e'
2023-11-26 16:12:28,815: 'r'
2023-11-26 16:12:28,991: 'a'
2023-11-26 16:12:29,163: 't'
2023-11-26 16:12:29,382: 'e'
2023-11-26 16:12:29,543: Key.space
2023-11-26 16:12:29,749: 'c'
2023-11-26 16:12:29,864: 'l'
2023-11-26 16:12:30,071: 'i'
2023-11-26 16:12:30,181: 'e'
2023-11-26 16:12:30,330: 'n'
2023-11-26 16:12:30,458: 't'
2023-11-26 16:12:30,616: Key.space
2023-11-26 16:12:32,184: 'o'
2023-11-26 16:12:32,332: 'n'
